,modelname,check,check_compound,checkTF,checkTF_compound,norm,norm_compound,lognorm,lognorm_compound,normX,normX_compound,lognormX,lognormX_compound,alpha,alpha_compound,alpha_weighted,alpha_weighted_compound,spectralnorm,spectralnorm_compound,logspectralnorm,logspectralnorm_compound,softrank,softrank_compound,softranklog,softranklog_compound,softranklogratio,softranklogratio_compound,sigma_mp,sigma_mp_compound,numofSpikes,numofSpikes_compound,ratio_numofSpikes,ratio_numofSpikes_compound,softrank_mp,softrank_mp_compound,logpnorm,logpnorm_compound
194,seresnet56_svhn,0.7184352301372848,0.4824118523278115,0.9063670411985019,0.5721040189125296,4.220506191253662,4.220506191253662,0.6166093945503235,0.6166093945503235,3.850917816162109,3.850918054580688,0.5574586391448975,0.5574585795402527,3.02791895187505,3.02791895187505,0.6989897371084111,0.6989897371084111,1.782984137535095,1.396876215934753,-0.2719617486000061,-2.422308921813965,10.29105098645051,10.29105098645051,1.000494831201253,1.000494831201253,3.065454959869385,3.065454721450806,0.9401113791870915,0.9401113791870916,0.006535947712418301,0.0065359477124183,0.0001037452017844175,0.0001037452017844175,2.184329682520221,2.184329682520221,1.172579575863174,1.172579575863174
195,seresnet110_cifar10,0.6136429961057548,0.4045019488136851,0.8210227272727273,0.5235507246376812,3.675526142120361,3.67552661895752,0.559209406375885,0.5592095255851746,2.817057371139526,2.817057132720947,0.4259985089302063,0.4259985387325287,3.245206995077393,3.245206995077393,0.2032074350986626,0.2032074350986627,1.21119499206543,0.9050168395042419,-0.6177438497543335,-3.622926712036133,11.44302977267763,11.44302977267763,1.050192728183698,1.050192728183698,-1464.2021484375,-1464.2021484375,0.9157960379464287,0.9157960379464287,0.02222222222222222,0.02222222222222222,0.0003527336860670194,0.0003527336860670194,2.960021925374236,2.960021925374236,0.7216094905384833,0.7216094905384833
196,seresnet110_cifar100,0.8349073738306707,0.5601957333488304,0.9024621212121212,0.5754830917874396,5.948615550994873,6.164304733276367,0.7685486674308777,0.7783830761909485,6.925480842590332,7.520551681518555,0.8139120936393738,0.8306481838226318,4.028256313913577,4.014914509250175,1.648845903190781,1.699333698566861,2.199149370193481,1.719504952430725,-0.1481401026248932,-2.095151424407959,13.27429818135675,13.41133470908284,1.108693371793786,1.11279275317328,4.26790714263916,4.216939926147461,0.9651676810542241,0.966027711938929,0.3006329113924051,0.8364197530864197,0.00477195097448262,0.01327650401724476,1.478098758312609,1.448586702112214,2.112866103487978,2.164275790031404
197,seresnet110_svhn,0.5199691568879329,0.3455801751568753,0.5359848484848485,0.3417874396135265,3.292514562606812,3.292514562606812,0.5092525482177734,0.5092524290084839,2.373207807540894,2.373207807540894,0.3485144674777985,0.3485144674777985,3.006027947827851,3.006027947827851,0.07564418419316422,0.07564418419316424,1.02466356754303,0.7665181159973145,-0.8461821675300598,-4.5609450340271,10.01630667754336,10.01630667754336,0.9890176265808781,0.9890176265808784,-11.24612236022949,-11.24612140655518,0.9104119543650795,0.9104119543650795,0.0,0.0,0.0,0.0,3.224994102044899,3.224994102044899,0.5471699066676611,0.5471699066676611
198,mobilenetv2_w3d4,0.4082370346454987,0.1147089654903017,0.06666666666666667,0.009009009009009009,8.93894100189209,8.93894100189209,0.8925216197967529,0.8925216197967529,8.62836742401123,8.62836742401123,0.8095108866691589,0.8095108866691589,4.624099691163369,4.624099691163369,1.14499671415957,1.14499671415957,2.452255010604858,1.655736207962036,0.2407040297985077,0.140576109290123,40.37212436816586,40.37212436816586,1.529651430891644,1.529651430891644,-10.76496505737305,-10.76496505737305,0.6926092122395834,0.6926092122395834,9.8,9.8,0.07834052655601524,0.07834052655601524,0.6035238803553343,0.6035238803553343,1.681910736665968,1.681910736665968
199,mobilenetv2_w1,0.3890934293247967,0.1024140570591643,0.1111111111111111,0.01501501501501501,7.88831901550293,7.88831901550293,0.839303195476532,0.839303195476532,7.027843952178955,7.027843952178955,0.7283704280853271,0.7283704280853271,4.716352166944952,4.716352166944952,0.9075399761497982,0.9075399761497982,2.642528533935547,1.779790878295898,0.2567073106765747,0.1671642363071442,35.41231188255499,35.41231188255499,1.470378666782629,1.470378666782629,23.656982421875,23.656982421875,0.6271130901834241,0.6271130901834241,10.43478260869565,10.43478260869565,0.09244203381732433,0.09244203381732433,0.5416622196073714,0.5416622196073714,1.413796414421888,1.413796414421888
200,mobilenetv3_large_w1,0.4719966096291742,0.14080601655191,0.05263157894736842,0.006802721088435374,13.21466255187988,13.21466255187988,1.064788579940796,1.064788579940796,19.71129989624023,19.71129989624023,1.182720899581909,1.182720899581909,4.203620147569631,4.203620147569631,3.001442408067398,3.001442408067398,9.961052894592285,6.159209728240967,0.737898051738739,0.6171919107437134,31.39893263664668,31.39893263664668,1.409886728802154,1.409886728802154,3.445639133453369,3.445639133453369,0.8024493001302084,0.8024493001302084,34.0,34.0,0.1925377741043056,0.1925377741043056,0.3140665864596482,0.3140665864596482,3.479226958988089,3.479226958988089
201,igcv3_wd4,0.2729940559659132,0.1620602251986195,0.1066666666666667,0.02653399668325041,18.33218574523926,18.33218574523926,1.150081634521484,1.150081634521484,34.8165283203125,34.8165283203125,1.29486083984375,1.29486083984375,3.839036235537793,3.839036235537793,2.425316342174703,2.425316342174703,1.55210292339325,1.476130127906799,0.0811927318572998,0.06131093204021454,56.92875247521533,56.92875247521533,1.716897479474408,1.716897479474408,5.624684810638428,5.624684810638428,0.8808732223510743,0.8808732223510743,67.33333333333333,67.33333333333333,0.1606585488442029,0.1606585488442029,0.7186172429002391,0.7186172429002391,3.511312451402103,3.511312451402103
202,igcv3_wd2,0.2539470426738884,0.1099007204466628,0.06666666666666667,0.008291873963515755,10.13527774810791,10.13527774810791,0.8957902193069458,0.8957902193069458,12.7391357421875,12.7391357421875,0.8484663963317871,0.8484663963317871,5.96314549831622,5.96314549831622,1.847060667151537,1.847060667151537,1.59578275680542,1.382036685943604,-inf,-inf,38.31794080729165,38.31794080729165,1.493196042095918,1.493196042095918,16.59778213500977,16.59778213500977,0.7084971788194445,0.7084971788194445,20.77777777777778,20.77777777777778,0.06162065257678664,0.06162065257678664,0.7080412811693854,0.7080412811693854,2.250734740991632,2.250734740991632
203,igcv3_w3d4,0.3380007371506625,0.1066599306817022,0.0,0.0,7.618613243103027,7.618613243103027,0.8213613629341125,0.8213613629341125,7.199107646942139,7.199107646942139,0.7142313122749329,0.7142313122749329,6.323039297831204,6.323039297831204,0.7708351118537357,0.7708351118537357,2.367713928222656,1.368356227874756,0.1367718279361725,0.03255529701709747,36.12071077492101,36.12071077492101,1.503787221259433,1.503787221259433,-1.323357582092285,-1.323357582092285,0.6762718545822872,0.6762718545822872,6.714285714285714,6.714285714285714,0.06491635016430519,0.06491635016430519,0.761754406643299,0.761754406643299,1.230410540487149,1.230410540487149
204,igcv3_w1,0.2388530399908077,0.08191185329091054,0.06666666666666667,0.008291873963515755,6.565306186676025,6.565306186676025,0.7501277923583984,0.7501277923583984,5.262644290924072,5.262644290924072,0.5678882002830505,0.5678882002830505,5.124231954412885,5.124231954412885,0.2147038119302974,0.2147038119302974,1.499502778053284,1.184485673904419,0.05714724212884903,-0.0002231775870313868,35.10024558318524,35.10024558318524,1.48155823855107,1.48155823855107,3.630351305007935,3.630351305007935,0.5775324104572165,0.5775324104572165,4.655172413793103,4.655172413793103,0.04579073415365937,0.04579073415365937,0.7411088443380922,0.7411088443380922,0.7025350464369189,0.7025350464369189
205,mnasnet_b1,1.014125182182138,0.2796173293177147,0.02272727272727273,0.00308641975308642,22.60414695739746,22.60414695739746,1.326850414276123,1.326850414276123,49.91311645507812,49.91311645507812,1.654496192932129,1.654496192932129,4.53868533498779,4.53868533498779,5.123119674231213,5.123119674231213,22.92070198059082,14.64173221588135,1.169082999229431,1.051903605461121,36.41327704085597,36.41327704085597,1.501005289754749,1.501005289754749,2.364001512527466,2.364001512527466,0.9999989972795763,0.9999989972795763,110.2857142857143,110.2857142857143,0.6349702937028544,0.6349702937028544,0.1718565624578751,0.1718565624578751,5.570507221548037,5.570507221548037
206,mnasnet_a1,0.7064377498255956,0.2205337537346297,0.03448275862068965,0.004444444444444444,21.81005477905273,21.81005477905273,1.30887246131897,1.30887246131897,47.52130508422852,47.52130508422852,1.632140517234802,1.632140517234802,4.467107111643857,4.467107111643857,4.938588396205312,4.938588396205312,19.83942222595215,12.87685012817383,1.100089311599731,1.00317394733429,36.35550037416734,36.35550037416734,1.505686407441776,1.505686407441776,2.388209581375122,2.388209581375122,0.9999990953717915,0.9999990953717915,103.0476190476191,103.0476190476191,0.6569988753814443,0.6569988753814443,0.1792410195825523,0.1792410195825523,5.428345026250794,5.428345026250794
207,darts,0.3673563958135164,0.09898837156026462,0.04712041884816754,0.005988023952095809,5.740755081176758,5.740755081176758,0.72366863489151,0.72366863489151,4.766679286956787,4.766679286956787,0.5808732509613037,0.5808732509613037,4.812398571805811,4.812398571805811,0.4895339653954014,0.4895339653954014,5.526810646057129,2.041390180587769,0.2538776993751526,0.1008099541068077,24.57807682481347,24.57807682481347,1.323636541880821,1.323636541880821,147.7898712158203,147.7898712158203,0.8885426372563076,0.8885426372563076,3.697247706422018,3.697247706422018,0.02748504329930478,0.02748504329930478,2.908218505537405,2.908218505537405,0.9310265684008411,0.9310265684008411
208,proxylessnas_cpu,0.5476070843893264,0.135614103172771,0.02,0.002645502645502645,11.48054981231689,11.48054981231689,1.016385912895203,1.016385912895203,13.77167510986328,13.77167510986328,1.037880659103394,1.037880659103394,5.075327145024909,5.075327145024909,2.633170765981525,2.633170765981525,5.640573024749756,3.81097149848938,0.5173189640045166,0.4190259575843811,36.14793725376889,36.14793725376889,1.482196460399406,1.482196460399406,4.419239044189453,4.419239044189453,0.7759350386909819,0.7759350386909819,22.73913043478261,22.73913043478261,0.0897334390408928,0.0897334390408928,0.4605225585892618,0.4605225585892618,3.002502408478688,3.002502408478688
209,proxylessnas_gpu,0.513967192644373,0.1152426755267734,0.02631578947368421,0.003703703703703703,8.46090030670166,8.46090030670166,0.8835095763206482,0.8835095763206482,6.754063606262207,6.754063606262207,0.7559863328933716,0.7559863328933716,4.326462259464731,4.326462259464731,0.9004971219669824,0.9004971219669824,3.321970701217651,2.113346099853516,0.3478387594223022,0.222157895565033,41.47979429429773,41.47979429429773,1.552912766475393,1.552912766475393,43.30717849731445,43.30717849731445,0.598036541748047,0.598036541748047,14.72,14.72,0.08123764883742916,0.08123764883742916,0.549521498414892,0.549521498414892,1.457005210465074,1.457005210465074
210,proxylessnas_mobile,0.517167816730241,0.138665198340072,0.02,0.002645502645502645,10.37388515472412,10.37388515472412,0.9648786187171936,0.9648786187171936,11.68093776702881,11.68093776702881,0.9658383727073669,0.9658383727073669,4.517859357550778,4.517859357550778,2.079617216366313,2.079617216366313,4.513943195343018,3.227415084838867,0.5084941983222961,0.4191937148571014,35.47303923462982,35.47303923462982,1.471291896482324,1.471291896482324,5.357702255249023,5.357702255249023,0.7699939360441987,0.7699939360441987,13.55555555555556,13.55555555555556,0.08436412972338558,0.08436412972338558,0.5187408622043412,0.5187408622043412,2.546167535395448,2.546167535395448
211,proxylessnas_mobile14,0.3770388060516368,0.08672130944379794,0.06,0.007936507936507936,6.505871772766113,6.505871772766113,0.7550324201583862,0.7550324201583862,4.535463809967041,4.535463809967041,0.5494658350944519,0.5494658350944519,4.157250905898216,4.157250905898216,0.2040325442178196,0.2040325442178196,2.442343711853027,1.462822556495667,0.1745831668376923,0.05856696143746376,35.05693888931224,35.05693888931224,1.464062971558254,1.464062971558254,-13.92717933654785,-13.92717933654785,0.5004084821428572,0.5004084821428572,10.14285714285714,10.14285714285714,0.06632030731517505,0.06632030731517505,0.5586133922738158,0.5586133922738158,0.7201115104626328,0.7201115104626328
212,fbnet_cb,0.3949449578165642,0.1662042590884498,0.09433962264150944,0.01234567901234568,17.37512397766113,17.37512397766113,1.187212824821472,1.187212824821472,31.46093559265137,31.46093559265137,1.403262257575989,1.403262257575989,4.932939230076101,4.932939230076101,4.302008178354582,4.302008178354582,14.83505535125732,8.679079055786133,0.9250090718269348,0.8100085854530334,37.93190482655905,37.93190482655905,1.484452952712924,1.484452952712924,2.794986009597778,2.794986009597778,0.9614761522081166,0.9614761522081166,72.70370370370371,72.70370370370371,0.3959570972321427,0.3959570972321427,0.2868306815462522,0.2868306815462522,4.751701091837954,4.751701091837954
213,xception,1.322124345576352,0.2538521704158693,0.0,0.0,23.46485900878906,23.46485900878906,1.344149470329285,1.344149470329285,49.9556770324707,49.9556770324707,1.643579125404358,1.643579125404358,3.846596308503348,3.846596308503348,4.955996699664562,4.955996699664562,39.80158233642578,27.87385749816895,1.425195932388306,1.307638883590698,30.71965830851123,30.71965830851123,1.402120310795808,1.402120310795808,2.177426338195801,2.177426338195801,0.9231728891225962,0.9231728891225962,48.43589743589744,48.43589743589744,0.09658761381333288,0.09658761381333288,0.2196442021748433,0.2196442021748433,5.237818019264378,5.237818019264378
214,inceptionv3,0.5800926399750683,0.3444668660278654,0.5242105263157895,0.2636524644945697,4.926390171051025,5.350553035736084,0.6735948920249939,0.7027339339256287,3.830580949783325,3.87367844581604,0.5195608735084534,0.5215768218040466,3.36013745080323,3.94911921216557,0.4766857751903683,0.5328296959492728,2.34233570098877,1.995676636695862,0.2236245721578598,0.168694406747818,17.57967092490839,20.69536133854277,1.175515250238425,1.252944690767028,10.64924049377441,8.360960960388184,0.7286984625095275,0.6334277551189748,4.032520325203252,10.593837535014,0.03070385552884158,0.05924696652480341,1.78170528795563,1.293734709865443,0.913453097654084,0.8973748455174916
215,inceptionv4,0.7370961600507542,0.4575839619591759,0.6834862385321101,0.4242328042328042,6.966065406799316,7.646773338317871,0.8219488859176636,0.8564483523368835,8.038639068603516,8.069622993469238,0.8343139886856079,0.8370741009712219,2.853303110427964,3.39219559011551,1.343508002325232,1.539256910898829,4.598609924316406,3.981062889099121,0.5335590243339539,0.4856373965740204,15.86027431928455,20.46391086666141,1.142130473882002,1.243293338699329,2.78206467628479,3.806607723236084,0.6962709914212023,0.6218168130192305,8.09250398724083,18.31508476406436,0.05458106048531308,0.1007436538894082,0.7104151182952545,0.5156452649492823,1.831248332607511,1.99229810405461
216,inceptionresnetv2,0.6980430058947238,0.3403365816244792,0.6819708846584547,0.3163848396501457,7.02358865737915,7.405391216278076,0.8285186886787415,0.8449905514717102,8.374530792236328,7.477547168731689,0.8278385996818542,0.7779539227485657,3.35605049658158,3.946777194543458,1.364662448160208,1.162020907204861,4.948347091674805,3.532675981521606,0.4640812575817108,0.3366280198097229,18.38612801153394,26.75669136923803,1.176427877798051,1.325824841873494,3.343260049819946,5.249598026275635,0.5659456854926216,0.510200560769917,14.21111111111111,27.36860670194004,0.07511546650912611,0.122077868570058,0.4283521285120584,0.3671714637404151,1.799174265900938,1.590048604680409
217,polynet,0.3665537765514149,0.1523731163794036,0.009015256588072122,0.003607503607503608,1.346459348015295,1.469187623137305,0.09189219118228305,0.132891878422553,0.3297133416458007,0.3009713485506459,-0.6088517700927983,-0.6168122009982434,2.889384463311641,3.463767235988644,-2.854900267271462,-3.484078454077744,16.8493480682373,6.529912948608398,-0.9465072154998779,-0.9954054355621338,16.47058319169416,21.13052016022326,1.136780761321685,1.248212486143522,-0.8228680891583686,-0.4743541671289523,0.3819887542490579,0.331658091185136,0.143558282208589,0.2434759214420231,0.001220507600406308,0.00105741671251033,11.38915992660077,5.629276580716235,-2.332818145006827,-3.051405086615364
218,nasnet_4a1056,0.3722166124689664,0.1225219616603779,0.04405286343612335,0.004669813715039846,6.516021251678467,6.516021251678467,0.7824057340621948,0.7824057340621948,6.429532051086426,6.429532051086426,0.7134950160980225,0.7134950160980225,4.360146640624771,4.360146640624771,1.42173814068904,1.42173814068904,4.875677585601807,2.766194820404053,0.2732236981391907,0.2647070586681366,18.26970014269708,18.26970014269708,1.223453554877322,1.223453554877322,5.840177536010742,5.840177536010742,0.9269607083659529,0.9269607083659529,3.520661157024793,3.520661157024793,0.02214072558900145,0.02214072558900145,1.863173836197066,1.863173836197066,1.741948143578782,1.741948143578782
219,nasnet_6a4032,0.2245578061774292,0.05553209671683108,0.0,0.0,8.377568244934082,8.377568244934082,0.8602617979049683,0.8602617979049683,8.880146980285645,8.880146980285645,0.7875665426254272,0.7875665426254272,3.756215695472449,3.756215695472449,1.694371620778672,1.694371620778672,6.230660915374756,4.519503116607666,0.4671060144901276,0.427554726600647,22.32955622686825,22.32955622686825,1.291836240218299,1.291836240218299,8.49797248840332,8.49797248840332,0.8911572840073532,0.8911572840073532,18.75294117647059,18.75294117647059,0.05061608773975293,0.05061608773975293,1.895028549328005,1.895028549328005,2.084997415057765,2.084997415057765
220,pnasnet5large,0.2493069791453502,0.060086271218347,0.0,0.0,9.098296165466309,9.098296165466309,0.8993753790855408,0.8993753790855408,9.985880851745605,9.985880851745605,0.8538700938224792,0.8538700938224792,3.894849021058966,3.894849021058966,2.105939290039172,2.105939290039172,7.555233001708984,5.5794677734375,0.5636876225471497,0.5171254277229309,21.65938983701635,21.65938983701635,1.2876921292253,1.2876921292253,5.608502864837646,5.608502864837646,0.8856924066310976,0.8856924066310976,17.48292682926829,17.48292682926829,0.04350609056776234,0.04350609056776234,1.39004899251625,1.39004899251625,2.455131135288217,2.455131135288217
221,spnasnet,0.5708905601481254,0.1500532898931443,0.01923076923076923,0.002525252525252525,11.10122299194336,11.10122299194336,0.986325740814209,0.986325740814209,13.13118076324463,13.13118076324463,1.007163643836975,1.007163643836975,4.987599086106804,4.987599086106804,2.380944347387662,2.380944347387662,5.198808670043945,3.398185968399048,0.5392224788665771,0.4414902031421661,39.51955391935218,39.51955391935218,1.486386753485352,1.486386753485352,5.645098686218262,5.645098686218262,0.7956094148423938,0.7956094148423938,14.88888888888889,14.88888888888889,0.1015122150286793,0.1015122150286793,0.4912838251872922,0.4912838251872922,2.873352172933477,2.873352172933477
222,efficientnet_b0,0.2792199989535868,0.07815247999393858,0.04054054054054054,0.00505050505050505,8.00475788116455,8.00475788116455,0.8753979802131653,0.8753979802131653,6.462752819061279,6.462752819061279,0.7516178488731384,0.7516178488731384,4.557885003693539,4.557885003693539,1.039906679631204,1.039906679631204,2.566318273544312,1.86185348033905,0.2031619697809219,0.1312146633863449,37.26629227728863,37.26629227728863,1.508046572357866,1.508046572357866,22.15728187561035,22.15728187561035,0.6027270507812501,0.6027270507812501,11.82608695652174,11.82608695652174,0.08469179480678171,0.08469179480678171,0.4974642485442948,0.4974642485442948,1.467722040687539,1.467722040687539
